clf_lex,clf_pos,clf_conc,clf_emb,clf_lex_pos,clf_lex_conc,clf_lex_emb,clf_lex_pos_conc,clf_lex_pos_emb,clf_lex_emb_conc,clf_lex_pos_emb_conc,clf_lex_tm,clf_pos_tm,clf_conc_tm,clf_emb_tm,clf_lex_pos_tm,clf_lex_emb_tm,clf_lex_conc_tm,clf_conc_emb_tm,clf_lex_pos_conc_tm,clf_lex_pos_conc_emb_tm,gold,lemmas
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['недавний', 'выставка', 'один', 'изготовитель', 'коммерческий', 'булат', 'рассказывать', 'посетитель', 'насколько', 'материал', 'сложный', 'обработка', 'абразивный', 'инструмент', 'знак-кавычки']"
0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,"['хотеться', 'другой', 'результат', 'постоянный', 'переделка', 'модуль', 'дизайн', 'изменение', 'настройка', 'оптимизация', 'апгрейд', 'база', 'данные', 'львиный', 'доля', 'время', 'который', 'потратить', 'публикация', 'статья', 'написание']"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['писать', 'явление', 'даниэль', 'бирнбаум', 'последний', 'год', 'художественный', 'стратегия', 'апроприация', 'достигнуть', 'точка', 'напрашиваться', 'вопрос', 'один', 'форма', 'искусство', 'скажем', 'видеоинсталляция', 'другой', 'кино', 'разбирать', 'деталь', 'нужда', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['современный', 'автолюбитель', 'хотеть', 'рыбка', 'простить', 'дизайн', 'мотор', 'удобно', 'использовать']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['милость', 'легко', 'зуб', 'захотеть']"
1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,"['хлеб', 'масло', 'хватать', 'каждый', 'день', 'владимирский', 'губерния', 'тонна']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['деньги', 'позор', 'остаться', 'твердить', 'раневская', 'работа', 'кино', 'знак-кавычки']"
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"['фолет', 'соретушка', 'камень', 'жар', 'трескаться', 'железо', 'ржавчина']"
1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,"['подавлять', 'число', 'книга', 'написать', 'тема', 'самореализация', 'человек', 'перевести', 'иностранный', 'язык', 'результат', 'большой', 'часть', 'смысл', 'перевод', 'далекий', 'понимание', 'суть', 'вопрос', 'знак-кавычки']"
1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,"['оказаться', 'определенный', 'точка', 'фишка', 'больше', 'двигаться', 'окружить', 'захватить', 'плен', 'знак-кавычки', 'знак-кавычки']"
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['наигранный', 'хамство', 'нередко', 'гармонично', 'вписываться', 'животный', 'желание', 'раздавить', 'слабый', 'знак-кавычки']"
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,"['поездка', 'соревнование', 'львиный', 'доля', 'бюджет', 'комитет', 'физический', 'культура', 'спорт', 'туризм', 'знак-кавычки']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['достаточно', 'долго', 'работать', 'банкир', 'понимать', 'грань', 'который', 'начать', 'платеж', 'обслуживание', 'внутренний', 'долг']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['завистливый', 'инна', 'похоже', 'смотреть', 'букашка', 'микроскоп']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['расходиться', 'сходиться', 'плавать', 'таять', 'голубой', 'свет', 'черный', 'тень', 'сон']"
1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,"['обычно', 'требоваться', 'вместе', 'федя', 'один', 'пуд', 'соль', 'признать', 'дружба', 'настоящий', 'жизнь']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['приносить', 'прибыль', 'часть']"
1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,"['требование', 'темп', 'работа', 'москвич', 'иметь', 'объективный', 'причина', 'развитие', 'бизнес', 'петербург', 'выделить', 'определенный', 'материальный', 'ресурс', 'излишний', 'тщательность', 'подход', 'дело', 'неделя', 'обратный', 'сторона', 'прицел', 'подбор', 'персонал', 'обеспечивать', 'попадание', 'яблочко']"
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"['инвестиционный', 'составлять', 'речь', 'идти', 'прирост', 'ежегодный', 'повышение', 'цена', 'топливо', 'доля', 'затрата', 'соглашаться', 'один', 'крупный', 'генкомпания']"
1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,"['приближение', 'весна', 'февраль', 'солнце', 'ветер', 'быстро', 'снег', 'разрушать', 'лед', 'знак-кавычки']"
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['касаться', 'ездовой', 'качество', 'машина', 'оказываться', 'высота', 'рассматривать', 'пассажирский', 'подвеска', 'мягкий', 'мелкий', 'неровность']"
0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,"['каждый', 'лошадиный', 'двигатель', 'час', 'выпивать', 'грамм', 'солярка', 'закусывать', 'один', 'машинный', 'масло', 'знак-кавычки', 'знак-кавычки', 'знак-кавычки']"
1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,"['ужасный', 'полностью', 'постоянно', 'думать', 'объект', 'который', 'хороший']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['непрочный', 'ствол', 'изнутри', 'гниль', 'хрустнуть', 'обрушиться', 'костер']"
0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,"['хорошо', 'известно', 'например', 'сильный', 'свет', 'многочисленный', 'нюанс', 'оттенок', 'цвет', 'делать', 'реальный', 'пейзаж', 'монотонный', 'невыразительный', 'знак-кавычки']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['регулярный', 'длительный', 'употребление', 'спортивный', 'энергетик', 'существенно', 'повреждать', 'зубной', 'эмаль', 'позволять', 'кислота', 'гладкий', 'покрытие', 'зуб', 'проникать', 'ткань', 'результат', 'размягчаться', 'разрушаться', 'буквально']"
1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,"['нынче', 'каждый', 'невеста', 'дом', 'водопровод', 'посмотреть', 'молодой', 'испытать', 'проверить', 'готовый', 'вместе', 'говориться', 'один', 'пуд', 'соль', 'интересно', 'знак-кавычки']"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"['правда', 'ровно', 'повышение', 'цена', 'жизнеобеспечение']"
1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['главный', 'статья', 'расход', 'оставаться', 'затрата', 'корм', 'год', 'миллиард', 'доллар', 'семейный', 'бюджет', 'американец', 'знак-кавычки']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['сентябрь', 'канун', 'день', 'рождение', 'позвонить', 'девушка', 'предложить', 'познакомиться', 'один', 'общаться', 'думать', 'разводить', 'придтись', 'растаться', 'незнакомка', 'любопытство', 'изнутри', 'решить', 'узнать', 'номер', 'сказать', 'объявление', 'интересный', 'писать', 'никакой', 'проблема', 'знакомство', 'знакомиться', 'одинаково', 'подбирать', 'место', 'встречь', 'делать', 'некоторый', 'сюрприз', 'первый', 'знакомство', 'встретиться', 'банально', 'купить', 'роза', 'признаваться', 'цветок', 'жизнь', 'дарить', 'класс', 'жить', 'км', 'находить', 'время', 'ездить', 'устраивать', 'всякий', 'спешить', 'пожар', 'терлить', 'ложь', 'дело', 'приятно', 'провести', 'вечер', 'готовиться', 'сон', 'увидеть', 'просто', 'находиться', 'рядом', 'парень', 'смс', 'говорить', 'смотреть', 'любимый', 'человек', 'серьезный', 'разговор', 'обещать', 'произойти', 'второй', 'потерять']"
0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,"['пресса', 'столица', 'собака', 'антрепризный', 'халтура', 'признать', 'постановка', 'удачный', 'компромисс', 'репертуарный', 'коммерческий', 'театр', 'счесть', 'достойный', 'основательный', 'анализ', 'профессиональный', 'отзыв', 'спектакль', 'ознакомиться', 'сайт']"
0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['лола', 'тысяча', 'километр', 'везти', 'больший', 'часть', 'прибыль']"
1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,"['регламент', 'начало', 'перерыв', 'обед', 'депутат', 'должный', 'успеть', 'докладчик', 'знак-кавычки']"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['индивидум', 'наконец', 'получить', 'больший', 'часть', 'постоянно', 'говорить', 'политический', 'власть', 'вступить', 'партия', 'подсидеть', 'другой', 'слово', 'образ', 'устранить', 'вышестоящий', 'сотрудник', 'занять', 'кресло', 'знак-кавычки', 'знак-кавычки']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['кружка', 'время', 'порог', 'час', 'знак-кавычки', 'знак-кавычки']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['россия', 'четверть', 'европейский', 'экспорт', 'масло']"
0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,"['любитель', 'активный', 'отдых', 'учеба', 'энергия', 'время', 'хороший']"
1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,"['комментарий', 'пугать', 'дистрибутив', 'весить', 'установленный', 'клиент', 'работа', 'мб', 'оперативный', 'память', 'понравиться']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['проект', 'эшколить', 'актуальный', 'израильский', 'еврейский', 'культура', 'россия', 'рад', 'пригласить', 'второй', 'литературный', 'кулинарный', 'перформанс', 'цикл', 'писатель', 'знак-кавычки', 'знак-кавычки']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['основной', 'вопрос', 'отчитаться', 'деньги']"
0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,"['компульсивный', 'процесс', 'защищать', 'оказывать', 'сказать', 'добрый', 'услуга', 'дорога', 'куча', 'время', 'привести', 'развал', 'лучший', 'часть', 'жизнь']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['полный', 'окончательный', 'разворот', 'логика', 'мышление', 'должный', 'гегель', 'самый', 'знак-кавычки', 'знак-кавычки']"
1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,"['ум', 'человек', 'самый', 'жалкий', 'зрелище', 'противопоставлять', 'эмоционировать', 'псих', 'контроль', 'рефлексия', 'удерж', 'говориться', 'представляться', 'жить', 'сердце', 'выписывать', 'большой', 'аванс', 'знак-кавычки']"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,"['конформизм', 'математика', 'норма', 'бескомпромиссный', 'перельман', 'дожить', 'доказательство', 'административный', 'научный', 'система', 'возмущаться', 'остро', 'знак-кавычки', 'знак-кавычки']"
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,"['который', 'царь', 'хотеть', 'пушкин']"
0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,"['метод', 'обогрев', 'кислород', 'создавать', 'пыль', 'вибрация', 'запах', 'электромагнитный', 'излучение']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['старина', 'говорить', 'узнать', 'человек', 'пуд', 'соль']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['доведение', 'конец', 'ненужный', 'неудачный', 'проект', 'обычно', 'деньги', 'сопровождаться', 'скандал', 'увольнение']"
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"['примерно', 'кбайт', 'память', 'функциональность', 'полезность', 'стоить']"
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['конкурент', 'суметь', 'эффективно', 'работать', 'территория', 'знак-кавычки']"
0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,"['самый', 'бюрократия', 'который', 'сила', 'дать', 'повод', 'раздор']"
1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,"['компенсационный', 'выплата', 'значительный', 'часть', 'фонд', 'оплата', 'труд', 'констатировать', 'директор', 'школа']"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"['чудо', 'тайна', 'бесплодный', 'интеллектуальный', 'жесткость']"
1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"['уродливый', 'быт', 'драгоценный', 'человеческий', 'жизнь']"
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,"['просто', 'коллега', 'невозможно', 'нормально', 'работать', 'знак-кавычки']"
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"['лепта', 'вносить', 'инфляция', 'доход', 'продолжаться', 'рост', 'стоимость', 'жилье', 'знак-кавычки']"
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"['штанга', 'конструкция', 'облегчать', 'распашной', 'дверь', 'сплошной', 'дсп', 'взгляд', 'эффект']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['никакой', 'объединение', 'производитель', 'каждый', 'стараться', 'другой', 'уйти', 'рынок', 'положить', 'рука', 'плечо', 'хотеть']"
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,"['железо', 'ржавчина']"
1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"['вместе', 'березовый', 'роща', 'осинник', 'расползтись', 'серый', 'громада', 'микрорайон']"
0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,"['лондонский', 'биржа', 'торонтский', 'ехидный', 'эксперт', 'спрашивать', 'поглотить', 'англичанин']"
1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,"['понравиться', 'концовка', 'глуповатый', 'конец', 'свет', 'милый', 'игруль', 'нелегкий', 'интересный']"
0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,"['оказаться', 'москва', 'неделя', 'порядок', 'тонна', 'устрица']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['прожорливый', 'автоинформатор', 'больше', 'средство', 'мобильный', 'телефон']"
0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"['вполне', 'иметь', 'право', 'жизнь', 'ряд', 'недостаток', 'место', 'рюкзак', 'костер', 'располагаться', 'пламень', 'уходить', 'мимо']"
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['полный', 'беспомощность', 'наблюдать', 'листок', 'лист', 'капуста', 'налоговый', 'выплата', 'фонд', 'предприятие', 'словно']"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"['основный', 'причина', 'большой', 'процент', 'инфляция', 'который', 'россия', 'банкир', 'говорить', 'операционный', 'расход', 'оформление', 'кредит', 'знак-кавычки']"
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"['часто', 'преследователь', 'фаворит', 'давать', 'повторить', 'успех', 'знак-кавычки']"
0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,"['сантиметр', 'высота', 'знак-кавычки']"
0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,"['один', 'приоритет', 'версия', 'должный', 'стать', 'производительность', 'браузер', 'разработчик', 'говорить', 'быстро', 'запускаться', 'память', 'устойчивый', 'работа', 'различный', 'вид', 'интернет', 'контент']"
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"['собственный', 'точка', 'продажа', 'становиться', 'операционный', 'затрата', 'поддержание', 'работа', 'сеть', 'начинать', 'львиный', 'доля', 'доход']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['героиня', 'реклама', 'оперативный', 'управление', 'незначительный', 'часть', 'расход']"
0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,"['далее', 'торговля', 'становиться', 'убыточный', 'доход', 'аренда', 'зарплата', 'сотрудник']"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['работа', 'семейный', 'дело', 'куча', 'время', 'оставаться', 'тратить', 'написание', 'публикация', 'заметка']"
0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,"['сладкий', 'приготовить', 'один', 'самый', 'известный', 'картина', 'классика', 'немецкий', 'кинематограф', 'райнер', 'вернер', 'фассбиндер', 'страх', 'душа', 'приз', 'фипресси', 'мкф', 'канна', 'знак-кавычки']"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"['реструктурировать', 'задолженность', 'позволить', 'зарплата', 'просто', 'сократиться', 'выплата', 'ипотека', 'большой', 'часть', 'совокупный', 'доход', 'семья', 'знак-кавычки']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['усталость', 'время', 'отрывок', 'жизнь', 'знак-кавычки']"
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['день', 'заранее', 'душа', 'уныние', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['нередко', 'вопрос', 'останавливать', 'предпринимательский', 'инициатива', 'человек', 'наслушаться', 'жалоба', 'знакомый', 'бизнесмен', 'тяжесть', 'налоговый', 'бремя', 'прибыль', 'налог']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['прибыль', 'итог', 'процесс', 'ликвидация', 'мощность']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['хорошо', 'узнать', 'человек', 'обязательно', 'пуд', 'соль', 'насолить']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['интернет', 'постепенно', 'мозг', 'начинать', 'быстро', 'находить', 'решение', 'разучиваться', 'проявлять', 'эмоция']"
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,"['узнать', 'человек', 'обязательно', 'пуд', 'соль', 'достаточно', 'насолить']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['плесень', 'стафилококк', 'кожа', 'заживо']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['новый', 'направление', 'постепенно', 'прибыль', 'старый', 'знак-кавычки']"
0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,"['любить', 'дожить', 'девчонка', 'пуд', 'соль', 'знак-кавычки']"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"['бот', 'серверный', 'лог', 'отдых', 'собираться', 'пора', 'действительно', 'писать', 'ита', 'сайт', 'день', 'куча', 'страница', 'знак-кавычки']"
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"['создатель', 'новый', 'анимационный', 'фильм', 'семья', 'сталь', 'рисковать', 'игра', 'приурочить', 'аккурат', 'выход', 'картина', 'разрабатывать', 'человек', 'собака', 'качественный', 'экшены', 'знак-кавычки']"
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"['покой', 'чувствовать', 'собственный', 'жизнь', 'мед', 'который', 'отдавать', 'пространство', 'обирать', 'пыль', 'лучший', 'цвет', 'ров', 'самый', 'цветок', 'топтать', 'корень']"
1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,"['медленный', 'канал', 'модем', 'различие', 'скорость', 'полный', 'отсутствие', 'ограничение', 'сервер', 'знак-кавычки']"
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,"['стабильно', 'приносить', 'достаточно', 'деньги', 'минимум', 'время', 'нерв', 'расти', 'прибыль', 'желательно', 'бизнес', 'доставлять', 'удовольствие', 'давать', 'повод', 'гордиться']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['деньги', 'перестройщик', 'искусственный', 'девальвация', 'деноминация', 'инфляция', 'ммм', 'траст']"
0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,"['хозяйство', 'держать', 'большой', 'налог', 'знак-кавычки']"
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,"['издержки', 'чистый', 'вид', 'прибыль']"
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"['люк', 'пространство', 'голова', 'знак-кавычки']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['озадачиться', 'вопрос', 'место', 'винт', 'старый', 'ядро', 'знак-кавычки']"
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,"['молодой', 'самонадеянный', 'казаться', 'сказать', 'желание', 'выразить', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"['звук', 'думать', 'тоска']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['предполагаться', 'ненасытный', 'черный', 'дыра', 'деньги', 'население', 'бюджет', 'наконец', 'превратиться', 'привлекательный', 'среда', 'развитие', 'малый', 'средний', 'бизнес', 'знак-кавычки']"
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,"['негативный', 'чувство', 'который', 'человек', 'день', 'конфликт', 'нестабильность', 'тревога', 'стресс', 'беспокойство', 'душа', 'тело', 'знак-кавычки']"
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"['телефонный', 'будка', 'говорить', 'служба', 'последний', 'монета', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['необходимый', 'операция', 'замещение', 'рак', 'кость', 'онкологический', 'эндопротез']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['понять', 'огромный', 'количество', 'внешний', 'внутренний', 'жизнь']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['время', 'работа', 'задерживаться', 'пора', 'выходной', 'работать']"
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['стена', 'общий', 'коридор', 'грибок', 'советовать', 'очистить', 'кирпич', 'оклейка', 'обои', 'обработать', 'антигрбиков', 'раствор', 'погрунтовать', 'после', 'клеить', 'знак-кавычки']"
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"['очередной', 'порция', 'работа', 'остановиться', 'отдышаться']"
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['жить', 'городской', 'суета', 'день', 'твой', 'укорачивать', 'век']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['инфляция', 'каждый', 'год', 'накопление', 'знак-кавычки']"
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,"['сегодня', 'коммунальный', 'платеж', 'процент-знак', 'мизерный', 'доход', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"['современный', 'условие', 'российский', 'рынок', 'недвижимость', 'рост', 'цена', 'жилье', 'инфляция', 'иметься', 'гражданин', 'сбережение', 'покупка', 'квартира', 'большинство', 'представляться', 'сложный', 'задача']"
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['удаться', 'решить', 'земельный', 'вопрос', 'располагать', 'самый', 'радужный', 'арифметика', 'построить', 'комплекс', 'средство', 'оплата', 'коммунальный', 'платеж', 'налог', 'пользоваться', 'особый', 'спрос', 'предприниматель', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['встречный', 'дрейф', 'ежедневно', 'несколько', 'миля', 'труд', 'отвоевать', 'ледовитый', 'океан', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['полет', 'долина', 'гейзер', 'среднее', 'обходиться', 'тысяча', 'рубль', 'львиный', 'доля', 'сумма', 'транспортный', 'расход']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['миф', 'самый', 'дело', 'современный', 'звукоизоляционный', 'материал', 'позволять', 'сохранить', 'площадь', 'помещение', 'см', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['например', 'большинство', 'интерактивный', 'решение', 'строиться', 'создание', 'дорогой', 'трафик', 'лишенный', 'контент', 'анимационный', 'сайт']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['льгота', 'заменить', 'называть', 'компенсация', 'который', 'инфляция', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['последний', 'время', 'количество', 'качество', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['работник', 'правило', 'затравливать', 'выживать']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['машина', 'нормальный', 'угол', 'установка', 'колесо', 'проверить', 'диагностический', 'стенд', 'передний', 'шина', 'край', 'значит', 'владелец', 'предпочитать', 'активный', 'манера', 'вождение', 'знак-кавычки']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['средство', 'стабилизационный', 'фонд', 'бюджетный', 'профицит', 'использоваться', 'лежать', 'центральный', 'банк', 'рублевый', 'счет', 'министерство', 'финансы', 'всякий', 'польза', 'начисляться', 'процент-знак', 'доход', 'который', 'избыток', 'инфляция']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['безрадостно', 'видеть', 'горе']"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"['согласиться', 'маша', 'саша', 'англ', 'получиться', 'написать', 'комп', 'виноватый', 'трудно', 'ждать', 'продолжение', 'нетерпение', 'знак-кавычки', 'знак-кавычки']"
